locationId,locationName,facilityId,facilityName,facilityType,distanceKm
loc_1897,Kalliyasshēri,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,71.12
loc_1897,Kalliyasshēri,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,83.57
loc_1897,Kalliyasshēri,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,69.85
loc_1897,Kalliyasshēri,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,83.57
loc_1901,Katirur,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,98.84
loc_1901,Katirur,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,56.53
loc_1901,Katirur,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,42.58
loc_1901,Katirur,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,74.87
loc_1901,Katirur,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,56.53
loc_1903,Adirampattinam,fh_45,Development of Smart and Integrated Fishing Harbour at Karaikal,fishing_harbour,81.78
loc_1903,Adirampattinam,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,92.33
loc_1903,Adirampattinam,fh_58,Development of Fishing Harbour at Arcottuthurai,fishing_harbour,47.34
loc_1903,Adirampattinam,fh_60,Development of Fishing Harbour at Vellapallam,fishing_harbour,49.44
loc_1906,Ponneri,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,29.9
loc_1906,Ponneri,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,23.78
loc_1906,Ponneri,port_05,Chennai Port,port,30.2
loc_1906,Ponneri,port_11,Kamarajar Port,port,19.16
loc_1926,Dharmadam,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,95.68
loc_1926,Dharmadam,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,58.86
loc_1926,Dharmadam,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,45.26
loc_1926,Dharmadam,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,77.12
loc_1926,Dharmadam,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,58.86
loc_1927,Madurāntakam,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,68.38
loc_1927,Madurāntakam,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,64.95
loc_1927,Madurāntakam,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,78.5
loc_1927,Madurāntakam,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,87.68
loc_1927,Madurāntakam,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,89.07
loc_1927,Madurāntakam,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,51.34
loc_1927,Madurāntakam,port_05,Chennai Port,port,77.6
loc_1927,Madurāntakam,port_11,Kamarajar Port,port,94.83
loc_1928,Kizhuvalam-Koonthalloor,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,7.68
loc_1928,Kizhuvalam-Koonthalloor,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,66.84
loc_1928,Kizhuvalam-Koonthalloor,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,72.28
loc_1928,Kizhuvalam-Koonthalloor,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,56.66
loc_1930,Pedana,fh_08,"Construction of Fishing Harbour, Machilipattinam",fishing_harbour,8.56
loc_1930,Pedana,fh_09,"Construction of Fishing Harbour, Nizampattinam",fishing_harbour,65.95
loc_1932,Kallamchavadi,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,23.83
loc_1932,Kallamchavadi,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,32.36
loc_1932,Kallamchavadi,port_05,Chennai Port,port,22.89
loc_1932,Kallamchavadi,port_11,Kamarajar Port,port,39.13
loc_1934,Vadanappally,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,63.4
loc_1934,Vadanappally,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,37.33
loc_1934,Vadanappally,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,5.93
loc_1934,Vadanappally,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,37.33
loc_1934,Vadanappally,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,83.38
loc_1934,Vadanappally,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,91.14
loc_1934,Vadanappally,port_02,Cochin Port,port,59.65
loc_1935,Irimbiliyam,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,20.48
loc_1935,Irimbiliyam,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,63.76
loc_1935,Irimbiliyam,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,77.17
loc_1935,Irimbiliyam,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,49.32
loc_1935,Irimbiliyam,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,20.48
loc_1935,Irimbiliyam,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,46.02
loc_1935,Irimbiliyam,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,63.76
loc_1936,Mūdbidri,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,26.52
loc_1936,Mūdbidri,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,44.89
loc_1936,Mūdbidri,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,73.3
loc_1936,Mūdbidri,fh_22,Kulai Fishing Harbour,fishing_harbour,24.24
loc_1936,Mūdbidri,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,23.61
loc_1936,Mūdbidri,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,63.0
loc_1936,Mūdbidri,port_03,New Mangalore Port,port,24.89
loc_1938,Cheranellūr,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,13.98
loc_1938,Cheranellūr,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,88.77
loc_1938,Cheranellūr,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,99.91
loc_1938,Cheranellūr,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,47.8
loc_1938,Cheranellūr,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,88.77
loc_1938,Cheranellūr,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,40.88
loc_1938,Cheranellūr,port_02,Cochin Port,port,10.56
loc_1944,Kundapura,fh_17,Modernisation and Upgradation of Mangalore Fishing Harbour,fishing_harbour,82.52
loc_1944,Kundapura,fh_18,Modernisation of Malpe Fishing Harbour,fishing_harbour,31.29
loc_1944,Kundapura,fh_19,Modernisation of Gangoli Fishing Harbour,fishing_harbour,2.36
loc_1944,Kundapura,fh_21,Dredging work at Tadari Fishing Harbour,fishing_harbour,98.16
loc_1944,Kundapura,fh_22,Kulai Fishing Harbour,fishing_harbour,75.58
loc_1944,Kundapura,fh_23,Hejmadi Kodi Fishing Harbour,fishing_harbour,59.87
loc_1944,Kundapura,port_03,New Mangalore Port,port,79.25
loc_1945,Uran,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,12.4
loc_1945,Uran,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,3.72
loc_1945,Uran,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,42.06
loc_1945,Uran,fh_41,Construction of Fisheries Fishing Harbour at Bharadkhol,fishing_harbour,86.55
loc_1945,Uran,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,98.55
loc_1945,Uran,port_00,Mumbai Port,port,11.45
loc_1945,Uran,port_01,Jawaharlal Nehru Port (JNPT),port,8.07
loc_1948,Muvattupuzha,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,33.73
loc_1948,Muvattupuzha,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,89.31
loc_1948,Muvattupuzha,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,74.55
loc_1948,Muvattupuzha,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,41.17
loc_1948,Muvattupuzha,port_02,Cochin Port,port,34.14
loc_1967,Cherukavu,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,44.88
loc_1967,Cherukavu,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,24.6
loc_1967,Cherukavu,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,37.39
loc_1967,Cherukavu,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,85.36
loc_1967,Cherukavu,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,44.88
loc_1967,Cherukavu,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,10.76
loc_1967,Cherukavu,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,24.6
loc_1971,Azhiyūr,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,45.92
loc_1971,Azhiyūr,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,32.04
loc_1971,Azhiyūr,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,64.26
loc_1971,Azhiyūr,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,45.92
loc_1982,Pānakkudi,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,92.96
loc_1982,Pānakkudi,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,39.31
loc_1982,Pānakkudi,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,47.23
loc_1982,Pānakkudi,fh_62,Extension of T-Jetty at Tharuvaikulam,fishing_harbour,83.05
loc_1982,Pānakkudi,port_10,V.O. Chidambaranar Port,port,83.15
loc_1984,Pūlakkōd,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,60.06
loc_1984,Pūlakkōd,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,22.92
loc_1984,Pūlakkōd,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,30.86
loc_1984,Pūlakkōd,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,99.66
loc_1984,Pūlakkōd,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,60.06
loc_1984,Pūlakkōd,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,21.78
loc_1984,Pūlakkōd,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,22.92
loc_1987,Ariyānkuppam,fh_49,Construction of Fishing Harbour at Thengaithittu,fishing_harbour,1.5
loc_1987,Ariyānkuppam,fh_50,Upgradation of Puducherry Fishing Harbour,fishing_harbour,4.59
loc_1987,Ariyānkuppam,fh_52,Up-gradation of Pazhayar Fishing Harbour,fishing_harbour,60.74
loc_1987,Ariyānkuppam,fh_55,Construction of Fishing harbour at Tharangampadi,fishing_harbour,96.33
loc_1987,Ariyānkuppam,fh_57,Development of existing Fishing Harbour at Mudhunagar,fishing_harbour,20.16
loc_1987,Ariyānkuppam,fh_59,Construction of Fishing harbour at Azhagankuppam,fishing_harbour,18.94
loc_1988,Karumālūr,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,22.59
loc_1988,Karumālūr,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,80.52
loc_1988,Karumālūr,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,39.98
loc_1988,Karumālūr,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,80.52
loc_1988,Karumālūr,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,49.69
loc_1988,Karumālūr,port_02,Cochin Port,port,18.98
loc_1989,Kottārakara,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,44.88
loc_1989,Kottārakara,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,35.9
loc_1989,Kottārakara,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,89.95
loc_1989,Kottārakara,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,90.46
loc_1990,Mavoor,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,55.25
loc_1990,Mavoor,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,20.16
loc_1990,Mavoor,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,30.49
loc_1990,Mavoor,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,95.44
loc_1990,Mavoor,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,55.25
loc_1990,Mavoor,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,15.84
loc_1990,Mavoor,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,20.16
loc_1994,Mīnād,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,29.35
loc_1994,Mīnād,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,42.47
loc_1994,Mīnād,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,96.32
loc_1994,Mīnād,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,80.76
loc_1995,Nedumbassery,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,29.02
loc_1995,Nedumbassery,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,85.52
loc_1995,Nedumbassery,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,47.5
loc_1995,Nedumbassery,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,85.52
loc_1995,Nedumbassery,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,52.31
loc_1995,Nedumbassery,port_02,Cochin Port,port,26.35
loc_1998,Mūvattupula,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,34.2
loc_1998,Mūvattupula,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,89.9
loc_1998,Mūvattupula,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,74.46
loc_1998,Mūvattupula,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,41.85
loc_1998,Mūvattupula,port_02,Cochin Port,port,34.56
loc_1999,Adūr,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,99.87
loc_1999,Adūr,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,62.04
loc_1999,Adūr,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,25.6
loc_1999,Adūr,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,73.31
loc_2001,Puthuppally,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,53.21
loc_2001,Puthuppally,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,42.77
loc_2001,Puthuppally,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,29.66
loc_2001,Puthuppally,port_02,Cochin Port,port,56.62
loc_2004,Kidarakulam,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,23.52
loc_2004,Kidarakulam,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,86.96
loc_2004,Kidarakulam,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,51.58
loc_2004,Kidarakulam,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,36.36
loc_2005,Kuttuparamba,fh_26,Expansion of Kasaragod Fishing Harbour,fishing_harbour,97.5
loc_2005,Kuttuparamba,fh_28,Upgradation and modernization of Harbour in Puthiyappa,fishing_harbour,59.56
loc_2005,Kuttuparamba,fh_29,Upgradation and modernization of Harbour in Koyilandy,fishing_harbour,45.52
loc_2005,Kuttuparamba,fh_33,Maintenance dredging of existing harbor in Beypore,fishing_harbour,77.82
loc_2005,Kuttuparamba,fh_34,Maintenance dredging of existing harbor in Puthiyappa,fishing_harbour,59.56
loc_2009,Chengamanād,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,26.12
loc_2009,Chengamanād,fh_27,Upgradation and modernization of Harbour in Ponnani,fishing_harbour,81.95
loc_2009,Chengamanād,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,42.7
loc_2009,Chengamanād,fh_32,Maintenance dredging of existing harbor in Ponnani,fishing_harbour,81.95
loc_2009,Chengamanād,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,51.6
loc_2009,Chengamanād,port_02,Cochin Port,port,22.93
loc_2011,Kalavoor,fh_24,"Modernization and up-gradation of Cochin Fishing Harbour at Thoppumpady, Cochin",fishing_harbour,40.47
loc_2011,Kalavoor,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,47.36
loc_2011,Kalavoor,fh_31,Maintenance dredging of existing harbor in Chettuva,fishing_harbour,98.9
loc_2011,Kalavoor,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,13.36
loc_2011,Kalavoor,port_02,Cochin Port,port,44.24
loc_2013,Reddipālaiyam,fh_53,Modernization and up-gradation of Chennai Fishing Harbour,fishing_harbour,19.53
loc_2013,Reddipālaiyam,fh_56,Construction of Fishing harbour at ThiruvottriyurKuppam,fishing_harbour,23.71
loc_2013,Reddipālaiyam,port_05,Chennai Port,port,18.9
loc_2013,Reddipālaiyam,port_11,Kamarajar Port,port,27.94
loc_2017,Mharal Bk,fh_37,Modernisation of Sassoon Dock Fishing Harbour,fishing_harbour,51.41
loc_2017,Mharal Bk,fh_38,Karanja Fishing Harbour (Revised),fishing_harbour,44.32
loc_2017,Mharal Bk,fh_40,Construction of Fisheries Fishing Harbour at Jeevana,fishing_harbour,86.92
loc_2017,Mharal Bk,fh_44,Development of Fishing Harbour at Satpati,fishing_harbour,74.92
loc_2017,Mharal Bk,port_00,Mumbai Port,port,49.22
loc_2017,Mharal Bk,port_01,Jawaharlal Nehru Port (JNPT),port,40.64
loc_2019,Nedumpana,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,35.55
loc_2019,Nedumpana,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,36.93
loc_2019,Nedumpana,fh_35,Development of Arthungal Fishing Harbor (Balance work),fishing_harbour,95.2
loc_2019,Nedumpana,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,86.03
loc_2020,Puttankulam,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,24.73
loc_2020,Puttankulam,fh_30,Maintenance dredging of existing harbor in Kayamkulam,fishing_harbour,47.23
loc_2020,Puttankulam,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,91.6
loc_2020,Puttankulam,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,76.03
loc_2024,Vadakku Valliyūr,fh_25,Expansion of Muthalapozhy Fishing Harbour,fishing_harbour,94.65
loc_2024,Vadakku Valliyūr,fh_54,Maintenance Dredging of Colachel Fishing Harbour,fishing_harbour,45.8
loc_2024,Vadakku Valliyūr,fh_61,Expansion and Modernization of Thengapattinam Fishing,fishing_harbour,52.12
loc_2024,Vadakku Valliyūr,fh_62,Extension of T-Jetty at Tharuvaikulam,fishing_harbour,75.7
